"country","date","SH.PRV.SMOK.FE","SH.PRV.SMOK.MA","SH.ALC.PCAP.MA.LI","SH.ALC.PCAP.FE.LI","SL.UEM.TOTL.MA.ZS","SL.UEM.TOTL.FE.ZS","SP.POP.TOTL","SI.POV.GINI","SE.XPD.TOTL.GD.ZS"
"S4","2012",8.64962520707721,36.419263648261,,,7.88856150513861,13.8274028712067,27227319,,3.21580004692078
"S4","2011",8.90510928825876,36.591487247212,,,8.07392843067423,14.2373825931445,26647962,,4.01223993301392
"S4","2010",9.14576016719114,36.7895345540924,9.73629406353618,2.37158761003294,8.55463155620225,14.7506334849542,26050942,,5.00652003288269
"S4","2009",,,,,8.52541513806353,14.2802485317665,25417830,,6.19893503189087
"S4","2008",,,,,7.73808249517556,13.5565686728104,24762406,,5.98067998886108
"S4","2007",,,,,8.21993748822817,13.9260674185178,24104670,,
"S4","2006",,,,,8.8916385202532,14.6971049071236,23486218,,6.24336481094361
"S4","2005",10.5119389240826,38.9473582093874,,,9.74074410328647,15.6200935578385,22929109,,6.28667020797729
"S4","2004",,,,,10.3232553003456,16.0766665526578,22442101,,5.13947987556458
"S4","2003",,,,,10.7073038387986,16.5467623507722,22018494,,5.54397010803222
"S4","2002",,,,,10.5595367707302,16.2481495893743,21639132,,4.9360899925232
"S4","2001",,,,,10.6345320724486,16.6676719082511,21276743,,5.03142499923706
"S4","2000",12.0622606445565,40.4134311950905,,,10.8379735901072,16.390749163412,20917092,,5.33242988586426
"S4","1999",,,,,11.1821565800503,16.8569761134204,20540138,,5.24617004394531
"S4","1998",,,,,11.2458600534524,17.1400814227522,20163885,,
"S4","1997",,,,,11.4925048235513,17.4526750703653,19809624,,
"S4","1996",,,,,11.3858800122058,17.285538269754,19460594,,
"S4","1995",,,,,11.3013510757809,16.9635477693166,19125016,,
"S4","1994",,,,,10.8871351112598,16.5855949598657,18801065,,
"S4","1993",,,,,10.5912503820792,16.1207913123365,18476081,,
"S4","1992",,,,,9.8396685130885,15.3096383356599,18156566,,
"S4","1991",,,,,9.26761003166696,14.6514261075434,17813831,,
"S4","1990",,,,,,,17430779,,
"S4","1989",,,,,,,17031547,,
"S4","1988",,,,,,,16610017,,6.15111017227173
"S4","1987",,,,,,,16180181,,
"S4","1986",,,,,,,15754507,,
"S4","1985",,,,,,,15347583,,5.65072011947632
"S2","2016",,,3.70407567308349,0.485493129688157,2.94481993182643,3.4977107094737,2388307,,
"S2","2015",,,,,3.02465129998592,3.51177223187124,2355672,,
"S2","2014",,,,,3.10491229581791,3.51701905304101,2325136,,
"S2","2013",,,,,3.20134679300289,3.53888486263911,2296101,,
"S2","2012",13.0340424572464,41.5595716105998,,,3.38483137250443,3.51389365288174,2268708,,
"S2","2011",13.3796417307771,42.5584973860652,,,3.32314225658157,3.42508825104029,2241798,,
"S2","2010",13.7870873807553,43.8149380240805,4.08712503161864,0.608376488790285,3.33532907286398,3.59384232974474,2214519,,
"S2","2009",,,,,3.40275373063168,3.57935887171471,2186314,,
"S2","2008",,,,,3.05132423503061,3.46935613770398,2157454,,
"S2","2007",,,,,3.04196507689301,3.46340769359035,2128664,,
"S2","2006",,,,,3.03475752507567,3.61813821732578,2100869,,
"S2","2005",15.9444579435752,50.2896194517564,,,3.11427265080939,3.80916793836413,2074778,,
"S2","2004",,,,,3.18443457876976,4.0105595192388,2050572,,
"S2","2003",,,,,3.31268257529657,4.14037646008295,2027846,,
"S2","2002",,,,,3.29710820119728,4.08480132800571,2006078,,
"S2","2001",,,,,3.23519554136432,3.99662907317272,1984496,,
"S2","2000",18.5362287318282,57.5984665299199,,,3.23712309568603,3.89397927195997,1962452,,
"S2","1999",,,,,3.12348559443904,4.03560329366479,1939992,,
"S2","1998",,,,,3.06854069044353,3.92678541821814,1917135,,
"S2","1997",,,,,3.09492433269106,3.80688741264623,1893444,,
"S2","1996",,,,,3.02225971096013,3.86710923558123,1868414,,
"S2","1995",,,,,2.99646035224838,3.79486311508081,1841693,,
"S2","1994",,,,,2.92657635717179,3.80442029951813,1812834,,
"S2","1993",,,,,2.92580426290783,3.69032365344368,1782120,,
"S2","1992",,,,,2.78844812195824,3.67251882721673,1750921,,
"S2","1991",,,,,2.81145002913617,3.50179852194768,1721237,,
"S2","1990",,,,,,,1694332,,
"S2","1989",,,,,,,1670947,,
"S2","1988",,,,,,,1650442,,
"S2","1987",,,,,,,1630891,,
"S2","1986",,,,,,,1609574,,
"S2","1985",,,,,,,1584640,,
"V4","2016",19.2735808220217,30.1293657714636,16.296831979803,4.14333595899967,6.41805949648724,6.38789617090705,1101715022,,5.05725502967834
"V4","2015",19.5936215312546,30.7754719589083,,,6.8990596364853,6.83366827903942,1096860060,,5.20592021942138
"V4","2014",19.9143801072788,31.3796422408844,,,7.49049482934441,7.42226695955483,1091996107,,5.14438509941101
"V4","2013",20.2305088080263,32.0885718088239,,,8.08800820759339,7.84965313263131,1087064112,,5.04048013687134
"V4","2012",20.6199543809916,32.7707182161391,,,8.13733643744676,7.97935576031938,1082327434,,4.95658016204834
"V4","2011",20.9299414907487,33.4440221239657,,,8.14667090365529,7.8498338512986,1077815367,,5.12333011627197
"V4","2010",21.3163090260621,34.1420308297865,16.493139599909,4.30649097175811,8.62723108508212,7.90868107144778,1074865103,,5.36992979049683
"V4","2009",,,,,8.42171845398979,7.53691996567036,1069878414,,5.08582019805908
"V4","2008",,,,,5.80680125128132,5.93913094200766,1064394156,,4.86799001693726
"V4","2007",,,,,5.34364542326479,5.75212332435888,1057981931,,4.88682985305786
"V4","2006",,,,,5.70791589281569,6.20991571211892,1052054839,,4.98531007766724
"V4","2005",23.3465970402278,38.0347578112261,,,6.14602489958157,6.61417351690641,1046366694,,5.10939979553223
"V4","2004",,,,,6.48608861418199,6.8771494689255,1041075168,,5.16915988922119
"V4","2003",,,,,6.74198738059596,7.00074353692367,1035711708,,5.19501996040345
"V4","2002",,,,,6.575438736393,7.01086199843667,1030561684,,5.17923021316528
"V4","2001",,,,,6.12466907205959,6.69388964405636,1025401800,,4.94540977478028
"V4","2000",25.639601427636,42.4752108068122,,,6.14280481874845,7.03952162517909,1020504904,,4.86840009689331
"V4","1999",,,,,6.7044249671264,7.62511265289656,1015421530,,4.89023017883301
"V4","1998",,,,,6.95259378528964,7.93221237643216,1010590849,,4.46187019348145
"V4","1997",,,,,6.92489179014596,7.91544453273893,1005700210,,
"V4","1996",,,,,7.15626308041566,8.09980076639223,1000603731,,4.84371995925903
"V4","1995",,,,,6.96510053249577,7.9734018340322,995277611,,4.84337496757508
"V4","1994",,,,,7.1834260174001,7.93316279981791,989857263,,5.08848023414612
"V4","1993",,,,,7.22016871068797,7.79983606637024,984081938,,5.31215500831604
"V4","1992",,,,,6.6059999487051,7.29900484718228,977682877,,
"V4","1991",,,,,5.94833433380287,6.83432748217679,970954802,,5.10321998596191
"V4","1990",,,,,,,964232874,,
"V4","1989",,,,,,,958128673,,
"V4","1988",,,,,,,952208537,,4.54472017288208
"V4","1987",,,,,,,946693323,,4.62343978881836
"V4","1986",,,,,,,941386226,,
"V4","1985",,,,,,,936158270,,
"V1","2016",,,10.0702763881252,1.91069553879109,5.23006371805527,5.96248573705029,869943914,,3.07816004753113
"V1","2015",,,,,4.80672480646318,5.44321712933912,845759344,,3.67008996009827
"V1","2014",,,,,4.84330313149353,5.44557981993991,821931240,,3.6480700969696
"V1","2013",,,,,4.91190209702317,5.11341086268888,798495530,,3.28465008735657
"V1","2012",,,,,5.00846516653077,5.16557319838928,775573001,,3.04071497917175
"V1","2011",,,,,5.08706546568839,5.29721710951522,753326798,,2.93462491035462
"V1","2010",,,9.83863666103964,1.9884308355117,5.11068953804982,5.49050300601017,731868772,,3.45038497447967
"V1","2009",,,,,4.86909865622,4.845903435869,711257522,,
"V1","2008",,,,,4.83019893088616,4.44622485573877,691447610,,2.67623507976532
"V1","2007",,,,,4.9306908799009,4.52714049779415,672318833,,
"V1","2006",,,,,5.08865349364491,4.68440520188904,653695022,,
"V1","2005",,,,,5.26009236696594,4.77139711709698,635451653,,2.88717007637024
"V1","2004",,,,,5.3199439178415,4.81541527048993,617518671,,3.02925992012024
"V1","2003",,,,,5.40244461361818,4.84817703516861,599938109,,
"V1","2002",,,,,5.40538509789478,4.72710589860657,582828705,,2.6793200969696
"V1","2001",,,,,5.39007444587174,4.55198250432048,566366102,,2.65844988822937
"V1","2000",,,,,5.39276473489733,4.49335708385227,550660001,,2.57802498340607
"V1","1999",,,,,5.38241390179315,4.46449765104587,535773390,,2.58483004570007
"V1","1998",,,,,5.28882901742964,4.41075935736208,521617674,,
"V1","1997",,,,,5.33247849415101,4.41570598447074,507968946,,
"V1","1996",,,,,5.36311862861368,4.48878647111191,494517676,,
"V1","1995",,,,,5.36593048264251,4.51141522936583,481049511,,
"V1","1994",,,,,5.44391011363434,4.51883140828548,467465199,,
"V1","1993",,,,,5.47132787861058,4.5695674050169,453849633,,
"V1","1992",,,,,5.37541968073383,4.53202324566269,440397767,,
"V1","1991",,,,,5.32178256978181,4.49081911817955,427398511,,
"V1","1990",,,,,,,415057375,,
"V1","1989",,,,,,,403416160,,
"V1","1988",,,,,,,392393097,,
"V1","1987",,,,,,,381918512,,
"V1","1986",,,,,,,371878676,,
"V1","1985",,,,,,,362177640,,
"S1","2016",7.53386067338916,35.433185482772,9.17166132811529,2.01319805342644,7.60020982624084,13.034334602271,39200572,,
"S1","2015",7.75886154418679,35.4077192256332,,,7.62138062138748,13.0664171998945,38526753,,
"S1","2014",7.97454786682562,35.5320617603615,,,7.71692706593824,13.1600767090877,37862981,,5.14201521873474
"S1","2013",8.20372922712706,35.5609263398909,,,7.99800658157105,13.5896939101756,37214028,,3.84481501579285
"S1","2012",8.45487834792702,35.7476121353032,,,7.82021604063459,13.2800495995606,36568692,,3.41820001602173
"S1","2011",8.71370458725692,35.9593113878675,,,7.83911827477695,13.4470865419074,35912147,,4.49108004570008
"S1","2010",8.96551084177966,36.2061211134293,9.33742048876286,2.1531823086608,8.21494389607388,13.7369858169306,35238667,,5.47338008880615
"S1","2009",,,,,8.11550190472866,13.2300732030632,34529596,,6.19848012924194
"S1","2008",,,,,7.21130582797095,12.4281770181539,33798838,,6.19131994247437
"S1","2007",,,,,7.41750630004919,12.7616592080107,33066727,,
"S1","2006",,,,,8.01985635559174,13.3769484991124,32375210,,
"S1","2005",10.3822349137259,38.4277817678302,,,8.7592084699126,14.3083680825181,31746604,,5.54991507530212
"S1","2004",,,,,9.26144621171935,14.6693932114307,31189626,,4.87734985351563
"S1","2003",,,,,9.54922973486872,15.2337418893496,30697311,,4.8435001373291
"S1","2002",,,,,9.63868511157238,15.2857654202825,30250175,,4.90804982185364
"S1","2001",,,,,9.6631590707104,15.6779752893504,29820335,,5.03142499923706
"S1","2000",12.0513469080193,40.1598347325677,,,9.79537487328122,15.6784102189535,29393029,,4.98346996307373
"S1","1999",,,,,10.072642448975,16.1679810580801,28948606,,4.5929650068283
"S1","1998",,,,,10.0928727459796,16.3339344639939,28504847,,
"S1","1997",,,,,10.3625480645546,16.7392876718646,28081620,,
"S1","1996",,,,,10.2590184639006,16.6149833872303,27660288,,
"S1","1995",,,,,10.3271698684434,16.3327109871751,27247899,,3.55854988098145
"S1","1994",,,,,10.0383579606233,16.1899747042654,26841234,,
"S1","1993",,,,,10.0013851360468,16.0232815194277,26428552,,
"S1","1992",,,,,9.33252390336366,15.5459150748779,26020302,,
"S1","1991",,,,,8.87563949557234,14.986087792553,25593376,,
"S1","1990",,,,,,,25134362,,4.21664500236512
"S1","1989",,,,,,,24669512,,4.69192504882813
"S1","1988",,,,,,,24190638,,5.04598510265351
"S1","1987",,,,,,,23705899,,
"S1","1986",,,,,,,23219524,,
"S1","1985",,,,,,,22740402,,5.65072011947632
"8S","2016",2.02564806096429,24.7816233090647,7.41511407988099,1.32322024681414,5.04687942414238,5.65741210532293,1771167194,,3.44919991493225
"8S","2015",2.1451013882281,25.3777430102894,,,5.04893183849404,5.76056723255539,1749417068,,2.95290994644165
"8S","2014",2.3534928591663,25.8097361509635,,,4.98081828672585,5.35939469138912,1727640967,,3.08057498931885
"8S","2013",2.54875278338871,26.5483256789717,,,5.147723435723,5.53081826269296,1705772050,,2.97394990921021
"8S","2012",2.76914108372976,27.1522211481657,,,5.01602681524829,5.19321716214527,1683747130,,2.38984990119934
"8S","2011",2.98007377988453,27.772748126511,,,4.90940327468369,5.0240841241208,1661534412,,2.84187996387482
"8S","2010",3.28784426045924,28.4877072875458,5.68256279114839,1.0191128261798,4.85850108065151,5.06698824384195,1638792934,,3.377690076828
"8S","2009",,,,,4.92308562279888,5.3324449047407,1615610198,,2.59078001976013
"8S","2008",,,,,4.67630488945408,4.85825009398954,1592010819,,2.74622988700867
"8S","2007",,,,,4.61795707897019,5.10180960341726,1568003159,,2.63527011871338
"8S","2006",,,,,4.7268379577419,5.19977007482759,1543610696,,2.76917994022369
"8S","2005",4.96508026137248,32.4130727127024,,,4.91595024104489,5.44308020512138,1518861552,,3.18875002861023
"8S","2004",,,,,5.03498362202534,5.37760051644538,1493757846,,2.55604004859924
"8S","2003",,,,,5.11332146774401,5.34841918576199,1468324422,,3.11435008049011
"8S","2002",,,,,5.14518150088147,5.15799215483784,1442644058,,
"8S","2001",,,,,5.04695736088873,5.067829312449,1416822959,,
"8S","2000",7.5363731392788,36.9211440800945,,,5.04416514700841,4.96743914548566,1390946064,,2.55011510848999
"8S","1999",,,,,5.00685504973249,5.19329922032741,1365067928,,2.75240004062653
"8S","1998",,,,,4.97726212968155,5.0820500169279,1339202708,,3.05141997337341
"8S","1997",,,,,5.01770585312964,5.01235129366103,1313346377,,3.02230000495911
"8S","1996",,,,,4.99393516062507,5.16011216067603,1287476190,,
"8S","1995",,,,,4.98276465427553,5.21794335077852,1261587756,,
"8S","1994",,,,,4.98723588531989,5.22020420142571,1235693869,,
"8S","1993",,,,,5.0019233986765,5.15420360017795,1209847786,,
"8S","1992",,,,,4.88234788331601,5.14175404893363,1184133314,,
"8S","1991",,,,,4.89327714107825,4.96191893862732,1158655617,,2.56676006317139
"8S","1990",,,,,,,1133495196,,2.41092991828918
"8S","1989",,,,,,,1108702403,,
"8S","1988",,,,,,,1084281155,,
"8S","1987",,,,,,,1060208539,,2.64433002471924
"8S","1986",,,,,,,1036437892,,2.67812991142273
"8S","1985",,,,,,,1012942302,,2.43543004989624
"T5","2016",2.02564806096429,24.7816233090647,7.41511407988099,1.32322024681414,5.04687942414238,5.65741210532293,1771167194,,3.44919991493225
"T5","2015",2.1451013882281,25.3777430102894,,,5.04893183849404,5.76056723255539,1749417068,,2.95290994644165
"T5","2014",2.3534928591663,25.8097361509635,,,4.98081828672585,5.35939469138912,1727640967,,3.08057498931885
"T5","2013",2.54875278338871,26.5483256789717,,,5.147723435723,5.53081826269296,1705772050,,2.97394990921021
"T5","2012",2.76914108372976,27.1522211481657,,,5.01602681524829,5.19321716214527,1683747130,,2.38984990119934
"T5","2011",2.98007377988453,27.772748126511,,,4.90940327468369,5.0240841241208,1661534412,,2.84187996387482
"T5","2010",3.28784426045924,28.4877072875458,5.68256279114839,1.0191128261798,4.85850108065151,5.06698824384195,1638792934,,3.377690076828
"T5","2009",,,,,4.92308562279888,5.3324449047407,1615610198,,2.59078001976013
"T5","2008",,,,,4.67630488945408,4.85825009398954,1592010819,,2.74622988700867
"T5","2007",,,,,4.61795707897019,5.10180960341726,1568003159,,2.63527011871338
"T5","2006",,,,,4.7268379577419,5.19977007482759,1543610696,,2.76917994022369
"T5","2005",4.96508026137248,32.4130727127024,,,4.91595024104489,5.44308020512138,1518861552,,3.18875002861023
"T5","2004",,,,,5.03498362202534,5.37760051644538,1493757846,,2.55604004859924
"T5","2003",,,,,5.11332146774401,5.34841918576199,1468324422,,3.11435008049011
"T5","2002",,,,,5.14518150088147,5.15799215483784,1442644058,,
"T5","2001",,,,,5.04695736088873,5.067829312449,1416822959,,
"T5","2000",7.53637313927879,36.9211440800945,,,5.04416514700841,4.96743914548566,1390946064,,2.55011510848999
"T5","1999",,,,,5.00685504973249,5.19329922032741,1365067928,,2.75240004062653
"T5","1998",,,,,4.97726212968155,5.0820500169279,1339202708,,3.05141997337341
"T5","1997",,,,,5.01770585312964,5.01235129366103,1313346377,,3.02230000495911
"T5","1996",,,,,4.99393516062507,5.16011216067603,1287476190,,
"T5","1995",,,,,4.98276465427553,5.21794335077852,1261587756,,
"T5","1994",,,,,4.98723588531989,5.22020420142571,1235693869,,
"T5","1993",,,,,5.0019233986765,5.15420360017796,1209847786,,
"T5","1992",,,,,4.88234788331601,5.14175404893363,1184133314,,
"T5","1991",,,,,4.89327714107825,4.96191893862732,1158655617,,2.56676006317139
"T5","1990",,,,,,,1133495196,,2.41092991828918
"T5","1989",,,,,,,1108702403,,
"T5","1988",,,,,,,1084281155,,
"T5","1987",,,,,,,1060208539,,2.64433002471924
"T5","1986",,,,,,,1036437892,,2.67812991142273
"T5","1985",,,,,,,1012942302,,2.43543004989624
"ZG","2016",2.22950220238088,18.2717275325895,10.6061173557198,1.95779588041005,5.65373815023093,6.70730378239662,1022526541,,3.25769507884979
"ZG","2015",2.31682076251473,18.4547031640715,,,5.28223958883604,6.2988414128443,995458478,,4.14809000492096
"ZG","2014",2.40111719233111,18.6507688439383,,,5.29069161597593,6.2693898516362,968959787,,4.03524994850159
"ZG","2013",2.51377963050128,18.9039305348541,,,5.36110333707522,6.05804921870374,943041070,,3.3275101184845
"ZG","2012",2.5996297743203,19.1672518652463,,,5.45837617156621,6.14460545400554,917726973,,3.44884502887726
"ZG","2011",2.72450199042221,19.4000649737553,,,5.49192683941588,6.27238747227685,893046172,,3.21727502346039
"ZG","2010",2.84852161259998,19.6650613220659,10.7625211061462,2.10376592704076,5.53946086569593,6.42054989867023,869025106,,3.53979992866516
"ZG","2009",,,,,5.31178023212476,5.87963278033406,845655214,,3.61195003986359
"ZG","2008",,,,,5.16157567457755,5.60625653773,822945457,,3.2853000164032
"ZG","2007",,,,,5.36408898725213,6.10336750018066,800908534,,
"ZG","2006",,,,,5.57324821269853,6.4153566557195,779566820,,3.56625998020172
"ZG","2005",3.55570188261955,21.1184802149381,,,5.82109368729241,6.57713845656947,758924681,,3.52218008041382
"ZG","2004",,,,,5.97997660040519,6.67662417354073,738983255,,3.10963010787964
"ZG","2003",,,,,6.32073254245166,6.9551823206289,719716209,,
"ZG","2002",,,,,6.42079252643453,7.04347264965763,701066167,,3.06089997291565
"ZG","2001",,,,,6.4214524081283,6.69202324178924,682956070,,3.43271994590759
"ZG","2000",4.47208362407763,22.7386943513115,,,6.45292483580204,6.68418999380322,665327581,,2.80913496017456
"ZG","1999",,,,,6.49945265454568,6.70627346762868,648148316,,3.32265496253967
"ZG","1998",,,,,6.4261335026996,6.54691169186977,631400656,,
"ZG","1997",,,,,6.48498407522524,6.51203983061544,615054371,,
"ZG","1996",,,,,6.48638918953081,6.51007488943104,599067779,,
"ZG","1995",,,,,6.48066312615673,6.43111709832979,583413261,,
"ZG","1994",,,,,6.52630480711443,6.3606224516573,568072008,,
"ZG","1993",,,,,6.53586203178978,6.35484376072998,553020362,,
"ZG","1992",,,,,6.44759572379052,6.22961509203501,538246469,,
"ZG","1991",,,,,6.39177943595136,6.16179174866955,523726913,,
"ZG","1990",,,,,,,509451851,,
"ZG","1989",,,,,,,495407391,,
"ZG","1988",,,,,,,481594292,,
"ZG","1987",,,,,,,468053168,,
"ZG","1986",,,,,,,454835629,,
"ZG","1985",,,,,,,441988010,,
"ZF","2016",2.22657330598883,18.2175801573351,10.6125591613243,1.95924700748445,5.65572084594259,6.70251359998004,1021168391,,3.09609007835388
"ZF","2015",2.31380367374151,18.3987084056681,,,5.28222017792075,6.29291956151253,994102454,,3.80150008201599
"ZF","2014",2.39822540915147,18.5926304938348,,,5.29055950079117,6.26325398364962,967607494,,4.01719999313354
"ZF","2013",2.51083476908154,18.8442496941014,,,5.36190838319612,6.05111470346878,941692468,,3.30608010292053
"ZF","2012",2.59659892936306,19.1058783877554,,,5.45937835875625,6.13723933347315,916382788,,3.47949004173279
"ZF","2011",2.7214712787396,19.3367403399323,,,5.49304199437655,6.2651811856871,891706327,,3.10247993469238
"ZF","2010",2.84572489420162,19.6009110416239,10.7709797844501,2.10582553657261,5.54155063095304,6.41158818241168,867684936,,3.52101492881775
"ZF","2009",,,,,5.31373753343228,5.87098119275279,844320487,,3.86788010597229
"ZF","2008",,,,,5.16385035799853,5.59673991358254,821614380,,3.3444299697876
"ZF","2007",,,,,5.36441808986929,6.09220958022169,799583871,,
"ZF","2006",,,,,5.57360059992237,6.4026127234555,778248224,,3.43500995635986
"ZF","2005",3.5532618646535,21.0470360356618,,,5.82122476059884,6.56330497173715,757613569,,3.41591000556946
"ZF","2004",,,,,5.9806755850914,6.66729873265631,737679777,,3.10838007926941
"ZF","2003",,,,,6.32160523065595,6.94689412627542,718420058,,
"ZF","2002",,,,,6.42077541099207,7.03687273576795,699777823,,3.10662496089935
"ZF","2001",,,,,6.4179129925272,6.6848504946914,681678581,,3.55069994926453
"ZF","2000",4.47049977154123,22.6597401962865,,,6.45015718466516,6.67565626585879,664059577,,2.64670991897583
"ZF","1999",,,,,6.49615169919711,6.69785441216757,646892639,,3.22785997390747
"ZF","1998",,,,,6.42311839861023,6.53747756059282,630161389,,
"ZF","1997",,,,,6.48207810686353,6.5020104572116,613828768,,
"ZF","1996",,,,,6.4834338680829,6.49945068187574,597857366,,
"ZF","1995",,,,,6.47765016430992,6.41984521997805,582215500,,
"ZF","1994",,,,,6.52336510159817,6.34905650950401,566884957,,
"ZF","1993",,,,,6.53299312798792,6.34314007270903,551850735,,
"ZF","1992",,,,,6.44500027854134,6.21754255141635,537091265,,
"ZF","1991",,,,,6.38887578488582,6.14996648631767,522586208,,
"ZF","1990",,,,,,,508323569,,
"ZF","1989",,,,,,,494286964,,
"ZF","1988",,,,,,,480482298,,
"ZF","1987",,,,,,,466948587,,
"ZF","1986",,,,,,,453741617,,
"ZF","1985",,,,,,,440902238,,
"T6","2016",2.22950220238088,18.2717275325895,10.6061173557198,1.95779588041005,5.65373815023093,6.70730378239662,1022526541,,3.25769507884979
"T6","2015",2.31682076251473,18.4547031640715,,,5.28223958883604,6.2988414128443,995458478,,4.14809000492096
"T6","2014",2.40111719233111,18.6507688439383,,,5.29069161597593,6.2693898516362,968959787,,4.03524994850159
"T6","2013",2.51377963050128,18.9039305348541,,,5.36110333707522,6.05804921870374,943041070,,3.3275101184845
"T6","2012",2.5996297743203,19.1672518652463,,,5.45837617156621,6.14460545400554,917726973,,3.44884502887726
"T6","2011",2.72450199042221,19.4000649737553,,,5.49192683941588,6.27238747227684,893046172,,3.21727502346039
"T6","2010",2.84852161259998,19.6650613220659,10.7625211061462,2.10376592704076,5.53946086569593,6.42054989867023,869025106,,3.53979992866516
"T6","2009",,,,,5.31178023212476,5.87963278033406,845655214,,3.61195003986359
"T6","2008",,,,,5.16157567457755,5.60625653773,822945457,,3.2853000164032
"T6","2007",,,,,5.36408898725213,6.10336750018066,800908534,,
"T6","2006",,,,,5.57324821269853,6.4153566557195,779566820,,3.56625998020172
"T6","2005",3.55570188261955,21.1184802149381,,,5.82109368729241,6.57713845656947,758924681,,3.52218008041382
"T6","2004",,,,,5.97997660040519,6.67662417354073,738983255,,3.10963010787964
"T6","2003",,,,,6.32073254245166,6.9551823206289,719716209,,
"T6","2002",,,,,6.42079252643453,7.04347264965763,701066167,,3.06089997291565
"T6","2001",,,,,6.4214524081283,6.69202324178924,682956070,,3.43271994590759
"T6","2000",4.47208362407763,22.7386943513115,,,6.45292483580204,6.68418999380322,665327581,,2.80913496017456
"T6","1999",,,,,6.49945265454568,6.70627346762868,648148316,,3.32265496253967
"T6","1998",,,,,6.42613350269959,6.54691169186977,631400656,,
"T6","1997",,,,,6.48498407522525,6.51203983061544,615054371,,
"T6","1996",,,,,6.48638918953081,6.51007488943104,599067779,,
"T6","1995",,,,,6.48066312615672,6.43111709832979,583413261,,
"T6","1994",,,,,6.52630480711443,6.3606224516573,568072008,,
"T6","1993",,,,,6.53586203178978,6.35484376072998,553020362,,
"T6","1992",,,,,6.44759572379052,6.22961509203501,538246469,,
"T6","1991",,,,,6.39177943595136,6.16179174866955,523726913,,
"T6","1990",,,,,,,509451851,,
"T6","1989",,,,,,,495407391,,
"T6","1988",,,,,,,481594292,,
"T6","1987",,,,,,,468053168,,
"T6","1986",,,,,,,454835629,,
"T6","1985",,,,,,,441988010,,
"XT","2016",5.23205954100116,45.0107381976711,10.5961979639618,2.28087868964674,5.96867863908741,5.86486894254365,2795831616,,3.81316995620728
"XT","2015",5.37715258804965,45.3283957823986,,,5.74587680585673,5.62735070696424,2773653737,,
"XT","2014",5.48956003257207,45.743870394172,,,5.5619859482431,5.36327734045895,2751475454,,
"XT","2013",5.64317065143296,46.1082099065986,,,5.57094479786187,5.42925884603475,2728919924,,4.07420015335083
"XT","2012",5.80964989465299,46.5218163661625,,,5.59841181620796,5.44472725995007,2706458199,,3.73032009601593
"XT","2011",5.92246001821842,46.7241268983624,,,5.68397148868511,5.59269126478905,2684416594,,3.96781992912292
"XT","2010",6.08923272179799,47.3844716570994,11.2550798685479,2.56209044095584,5.87294800041624,5.80410929696246,2663127529,,4.41761994361878
"XT","2009",,,,,6.1841391424158,6.02061292216001,2642571328,,4.4264600276947
"XT","2008",,,,,5.74702257549006,5.71536880309035,2621990358,,3.95851993560791
"XT","2007",,,,,5.71169778270704,5.90290497377741,2601881261,,3.68264007568359
"XT","2006",,,,,5.89863838955323,6.08266935394019,2582017907,,3.91008996963501
"XT","2005",7.0270496472573,49.6801086588422,,,6.15879054542681,6.37966100388625,2561819833,,3.93859004974365
"XT","2004",,,,,6.17300117125887,6.43373384732685,2541199766,,3.51719498634338
"XT","2003",,,,,6.3874242876834,6.54942864267679,2520458862,,3.70207500457763
"XT","2002",,,,,6.29692783036738,6.33183045102639,2499370901,,3.57905006408692
"XT","2001",,,,,5.92627268523389,5.9779294778659,2477737145,,3.77112495899201
"XT","2000",8.3174181213587,52.4992985201429,,,5.67376358354148,5.82083410043166,2455303285,,3.94893002510071
"XT","1999",,,,,5.87281048038467,6.02445810819265,2431970652,,4.21214008331299
"XT","1998",,,,,5.62074953415051,5.78112097340521,2407656279,,
"XT","1997",,,,,5.29420614531871,5.51965317107708,2381988263,,
"XT","1996",,,,,5.16431711564583,5.259431918838,2355409995,,3.50608992576599
"XT","1995",,,,,5.02828917030262,5.05588357797495,2328542193,,
"XT","1994",,,,,4.67179214403148,4.60641731244706,2301256402,,
"XT","1993",,,,,4.25797589266991,4.11035050097191,2273206702,,
"XT","1992",,,,,3.96142802413398,3.76717952570491,2244690386,,
"XT","1991",,,,,3.9269716249668,3.80833604808912,2214892098,,
"XT","1990",,,,,,,2183003722,,
"XT","1989",,,,,,,2150105658,,
"XT","1988",,,,,,,2115665823,,
"XT","1987",,,,,,,2080076812,,
"XT","1986",,,,,,,2044562991,,
"XT","1985",,,,,,,2010462441,,
"1W","2016",6.44802388828697,34.6284312768463,10.4589187204666,2.27633667959348,5.53877440966812,5.87627806160907,7424282488,,4.45910000801086
"1W","2015",6.6464746697503,35.1027150104524,,,5.51643186186242,5.82892674591556,7338964960,,4.6243200302124
"1W","2014",6.85939505758469,35.5600971909905,,,5.53549453870115,5.78706606116144,7254228377,,4.62945985794067
"1W","2013",7.08909663030822,36.1012706377722,,,5.68358218224834,5.91449158608783,7169640142,,4.52942991256714
"1W","2012",7.34546877551786,36.6184613121776,,,5.67974993365158,5.92234700672481,7085763408,,4.20753502845764
"1W","2011",7.56455373259244,37.0495940881737,,,5.70290072756716,5.96181423729099,7002860604,,4.27214002609253
