"row ID","year","country","value"
"Row0_7502","2003","SE",
"Row0_7503","2002","SE",
"Row0_7504","2001","SE",
"Row0_7505","2000","SE","32.9"
"Row0_7506","1999","SE",
"Row0_7507","1998","SE",
"Row0_7508","1997","SE",
"Row0_7509","1996","SE",
"Row0_7510","1995","SE",
"Row0_7511","1994","SE",
"Row0_7512","1993","SE",
"Row0_7513","1992","SE",
"Row0_7514","1991","SE",
"Row0_7515","1990","SE",
"Row0_7516","1989","SE",
"Row0_7517","1988","SE",
"Row0_7518","1987","SE",
"Row0_7519","1986","SE",
"Row0_7520","1985","SE",
"Row0_7521","2016","CH","22.6"
"Row0_7522","2015","CH","22.8"
"Row0_7523","2014","CH","22.8"
"Row0_7524","2013","CH","23"
"Row0_7525","2012","CH","23.2"
"Row0_7526","2011","CH","23.3"
"Row0_7527","2010","CH","23.6"
"Row0_7528","2009","CH",
"Row0_7529","2008","CH",
"Row0_7530","2007","CH",
"Row0_7531","2006","CH",
"Row0_7532","2005","CH","24.3"
"Row0_7533","2004","CH",
"Row0_7534","2003","CH",
"Row0_7535","2002","CH",
"Row0_7536","2001","CH",
"Row0_7537","2000","CH","25.4"
"Row0_7538","1999","CH",
"Row0_7539","1998","CH",
"Row0_7540","1997","CH",
"Row0_7541","1996","CH",
"Row0_7542","1995","CH",
"Row0_7543","1994","CH",
"Row0_7544","1993","CH",
"Row0_7545","1992","CH",
"Row0_7546","1991","CH",
"Row0_7547","1990","CH",
"Row0_7548","1989","CH",
"Row0_7549","1988","CH",
"Row0_7550","1987","CH",
"Row0_7551","1986","CH",
"Row0_7552","1985","CH",
"Row0_7553","2016","SY",
"Row0_7554","2015","SY",
"Row0_7555","2014","SY",
"Row0_7556","2013","SY",
"Row0_7557","2012","SY",
"Row0_7558","2011","SY",
"Row0_7559","2010","SY",
"Row0_7560","2009","SY",
"Row0_7561","2008","SY",
"Row0_7562","2007","SY",
"Row0_7563","2006","SY",
"Row0_7564","2005","SY",
"Row0_7565","2004","SY",
"Row0_7566","2003","SY",
"Row0_7567","2002","SY",
"Row0_7568","2001","SY",
"Row0_7569","2000","SY",
"Row0_7570","1999","SY",
"Row0_7571","1998","SY",
"Row0_7572","1997","SY",
"Row0_7573","1996","SY",
"Row0_7574","1995","SY",
"Row0_7575","1994","SY",
"Row0_7576","1993","SY",
"Row0_7577","1992","SY",
"Row0_7578","1991","SY",
"Row0_7579","1990","SY",
"Row0_7580","1989","SY",
"Row0_7581","1988","SY",
"Row0_7582","1987","SY",
"Row0_7583","1986","SY",
"Row0_7584","1985","SY",
"Row0_7585","2016","TJ",
"Row0_7586","2015","TJ",
"Row0_7587","2014","TJ",
"Row0_7588","2013","TJ",
"Row0_7589","2012","TJ",
"Row0_7590","2011","TJ",
"Row0_7591","2010","TJ",
"Row0_7592","2009","TJ",
"Row0_7593","2008","TJ",
"Row0_7594","2007","TJ",
"Row0_7595","2006","TJ",
"Row0_7596","2005","TJ",
"Row0_7597","2004","TJ",
"Row0_7598","2003","TJ",
"Row0_7599","2002","TJ",
"Row0_7600","2001","TJ",
"Row0_7601","2000","TJ",
"Row0_7602","1999","TJ",
"Row0_7603","1998","TJ",
"Row0_7604","1997","TJ",
"Row0_7605","1996","TJ",
"Row0_7606","1995","TJ",
"Row0_7607","1994","TJ",
"Row0_7608","1993","TJ",
"Row0_7609","1992","TJ",
"Row0_7610","1991","TJ",
"Row0_7611","1990","TJ",
"Row0_7612","1989","TJ",
"Row0_7613","1988","TJ",
"Row0_7614","1987","TJ",
"Row0_7615","1986","TJ",
"Row0_7616","1985","TJ",
"Row0_7617","2016","TZ","3.3"
"Row0_7618","2015","TZ","3.4"
"Row0_7619","2014","TZ","3.5"
"Row0_7620","2013","TZ","3.6"
"Row0_7621","2012","TZ","3.7"
"Row0_7622","2011","TZ","3.8"
"Row0_7623","2010","TZ","4"
"Row0_7624","2009","TZ",
"Row0_7625","2008","TZ",
"Row0_7626","2007","TZ",
"Row0_7627","2006","TZ",
"Row0_7628","2005","TZ","4.7"
"Row0_7629","2004","TZ",
"Row0_7630","2003","TZ",
"Row0_7631","2002","TZ",
"Row0_7632","2001","TZ",
"Row0_7633","2000","TZ","5.7"
"Row0_7634","1999","TZ",
"Row0_7635","1998","TZ",
"Row0_7636","1997","TZ",
"Row0_7637","1996","TZ",
"Row0_7638","1995","TZ",
"Row0_7639","1994","TZ",
"Row0_7640","1993","TZ",
"Row0_7641","1992","TZ",
"Row0_7642","1991","TZ",
"Row0_7643","1990","TZ",
"Row0_7644","1989","TZ",
"Row0_7645","1988","TZ",
"Row0_7646","1987","TZ",
"Row0_7647","1986","TZ",
"Row0_7648","1985","TZ",
"Row0_7649","2016","TH","1.9"
"Row0_7650","2015","TH","1.9"
"Row0_7651","2014","TH","2"
"Row0_7652","2013","TH","2"
"Row0_7653","2012","TH","2.1"
"Row0_7654","2011","TH","2.1"
"Row0_7655","2010","TH","2.2"
"Row0_7656","2009","TH",
"Row0_7657","2008","TH",
"Row0_7658","2007","TH",
"Row0_7659","2006","TH",
"Row0_7660","2005","TH","2.5"
"Row0_7661","2004","TH",
"Row0_7662","2003","TH",
"Row0_7663","2002","TH",
"Row0_7664","2001","TH",
"Row0_7665","2000","TH","2.8"
"Row0_7666","1999","TH",
"Row0_7667","1998","TH",
"Row0_7668","1997","TH",
"Row0_7669","1996","TH",
"Row0_7670","1995","TH",
"Row0_7671","1994","TH",
"Row0_7672","1993","TH",
"Row0_7673","1992","TH",
"Row0_7674","1991","TH",
"Row0_7675","1990","TH",
"Row0_7676","1989","TH",
"Row0_7677","1988","TH",
"Row0_7678","1987","TH",
"Row0_7679","1986","TH",
"Row0_7680","1985","TH",
"Row0_7681","2016","TL","6.3"
"Row0_7682","2015","TL","6.5"
"Row0_7683","2014","TL","6.7"
"Row0_7684","2013","TL","6.8"
"Row0_7685","2012","TL","7"
"Row0_7686","2011","TL","7.2"
"Row0_7687","2010","TL","7.4"
"Row0_7688","2009","TL",
"Row0_7689","2008","TL",
"Row0_7690","2007","TL",
"Row0_7691","2006","TL",
"Row0_7692","2005","TL","8.6"
"Row0_7693","2004","TL",
"Row0_7694","2003","TL",
"Row0_7695","2002","TL",
"Row0_7696","2001","TL",
"Row0_7697","2000","TL","10"
"Row0_7698","1999","TL",
"Row0_7699","1998","TL",
"Row0_7700","1997","TL",
"Row0_7701","1996","TL",
"Row0_7702","1995","TL",
"Row0_7703","1994","TL",
"Row0_7704","1993","TL",
"Row0_7705","1992","TL",
"Row0_7706","1991","TL",
"Row0_7707","1990","TL",
"Row0_7708","1989","TL",
"Row0_7709","1988","TL",
"Row0_7710","1987","TL",
"Row0_7711","1986","TL",
"Row0_7712","1985","TL",
"Row0_7713","2016","TG","0.9"
"Row0_7714","2015","TG","0.9"
"Row0_7715","2014","TG","1"
"Row0_7716","2013","TG","1.1"
"Row0_7717","2012","TG","1.2"
"Row0_7718","2011","TG","1.3"
"Row0_7719","2010","TG","1.4"
"Row0_7720","2009","TG",
"Row0_7721","2008","TG",
"Row0_7722","2007","TG",
"Row0_7723","2006","TG",
"Row0_7724","2005","TG","2.1"
"Row0_7725","2004","TG",
"Row0_7726","2003","TG",
"Row0_7727","2002","TG",
"Row0_7728","2001","TG",
"Row0_7729","2000","TG","3.3"
"Row0_7730","1999","TG",
"Row0_7731","1998","TG",
"Row0_7732","1997","TG",
"Row0_7733","1996","TG",
"Row0_7734","1995","TG",
"Row0_7735","1994","TG",
"Row0_7736","1993","TG",
"Row0_7737","1992","TG",
"Row0_7738","1991","TG",
"Row0_7739","1990","TG",
"Row0_7740","1989","TG",
"Row0_7741","1988","TG",
"Row0_7742","1987","TG",
"Row0_7743","1986","TG",
"Row0_7744","1985","TG",
"Row0_7745","2016","TO","11.8"
"Row0_7746","2015","TO","12"
"Row0_7747","2014","TO","12.2"
"Row0_7748","2013","TO","12.4"
"Row0_7749","2012","TO","12.6"
"Row0_7750","2011","TO","12.9"
"Row0_7751","2010","TO","13.1"
"Row0_7752","2009","TO",
"Row0_7753","2008","TO",
"Row0_7754","2007","TO",
"Row0_7755","2006","TO",
"Row0_7756","2005","TO","14.4"
"Row0_7757","2004","TO",
"Row0_7758","2003","TO",
"Row0_7759","2002","TO",
"Row0_7760","2001","TO",
"Row0_7761","2000","TO","15.9"
"Row0_7762","1999","TO",
"Row0_7763","1998","TO",
"Row0_7764","1997","TO",
"Row0_7765","1996","TO",
"Row0_7766","1995","TO",
"Row0_7767","1994","TO",
"Row0_7768","1993","TO",
"Row0_7769","1992","TO",
"Row0_7770","1991","TO",
"Row0_7771","1990","TO",
"Row0_7772","1989","TO",
"Row0_7773","1988","TO",
"Row0_7774","1987","TO",
"Row0_7775","1986","TO",
"Row0_7776","1985","TO",
"Row0_7777","2016","TT",
"Row0_7778","2015","TT",
"Row0_7779","2014","TT",
"Row0_7780","2013","TT",
"Row0_7781","2012","TT",
"Row0_7782","2011","TT",
"Row0_7783","2010","TT",
"Row0_7784","2009","TT",
"Row0_7785","2008","TT",
"Row0_7786","2007","TT",
"Row0_7787","2006","TT",
"Row0_7788","2005","TT",
"Row0_7789","2004","TT",
"Row0_7790","2003","TT",
"Row0_7791","2002","TT",
"Row0_7792","2001","TT",
"Row0_7793","2000","TT",
"Row0_7794","1999","TT",
"Row0_7795","1998","TT",
"Row0_7796","1997","TT",
"Row0_7797","1996","TT",
"Row0_7798","1995","TT",
"Row0_7799","1994","TT",
"Row0_7800","1993","TT",
"Row0_7801","1992","TT",
"Row0_7802","1991","TT",
"Row0_7803","1990","TT",
"Row0_7804","1989","TT",
"Row0_7805","1988","TT",
"Row0_7806","1987","TT",
"Row0_7807","1986","TT",
"Row0_7808","1985","TT",
"Row0_7809","2016","TN","1.1"
"Row0_7810","2015","TN","1.2"
"Row0_7811","2014","TN","1.4"
"Row0_7812","2013","TN","1.5"
"Row0_7813","2012","TN","1.7"
"Row0_7814","2011","TN","1.9"
"Row0_7815","2010","TN","2.2"
"Row0_7816","2009","TN",
"Row0_7817","2008","TN",
"Row0_7818","2007","TN",
"Row0_7819","2006","TN",
"Row0_7820","2005","TN","3.9"
"Row0_7821","2004","TN",
"Row0_7822","2003","TN",
"Row0_7823","2002","TN",
"Row0_7824","2001","TN",
"Row0_7825","2000","TN","7.2"
"Row0_7826","1999","TN",
"Row0_7827","1998","TN",
"Row0_7828","1997","TN",
"Row0_7829","1996","TN",
"Row0_7830","1995","TN",
"Row0_7831","1994","TN",
"Row0_7832","1993","TN",
"Row0_7833","1992","TN",
"Row0_7834","1991","TN",
"Row0_7835","1990","TN",
"Row0_7836","1989","TN",
"Row0_7837","1988","TN",
"Row0_7838","1987","TN",
"Row0_7839","1986","TN",
"Row0_7840","1985","TN",
"Row0_7841","2016","TR","14.1"
"Row0_7842","2015","TR","14.4"
"Row0_7843","2014","TR","14.6"
"Row0_7844","2013","TR","14.9"
"Row0_7845","2012","TR","15.2"
"Row0_7846","2011","TR","15.5"
"Row0_7847","2010","TR","15.8"
"Row0_7848","2009","TR",
"Row0_7849","2008","TR",
"Row0_7850","2007","TR",
"Row0_7851","2006","TR",
"Row0_7852","2005","TR","17.4"
"Row0_7853","2004","TR",
"Row0_7854","2003","TR",
"Row0_7855","2002","TR",
"Row0_7856","2001","TR",
"Row0_7857","2000","TR","19.3"
"Row0_7858","1999","TR",
"Row0_7859","1998","TR",
"Row0_7860","1997","TR",
"Row0_7861","1996","TR",
"Row0_7862","1995","TR",
"Row0_7863","1994","TR",
"Row0_7864","1993","TR",
"Row0_7865","1992","TR",
"Row0_7866","1991","TR",
"Row0_7867","1990","TR",
"Row0_7868","1989","TR",
"Row0_7869","1988","TR",
"Row0_7870","1987","TR",
"Row0_7871","1986","TR",
"Row0_7872","1985","TR",
"Row0_7873","2016","TM",
"Row0_7874","2015","TM",
"Row0_7875","2014","TM",
"Row0_7876","2013","TM",
"Row0_7877","2012","TM",
"Row0_7878","2011","TM",
"Row0_7879","2010","TM",
"Row0_7880","2009","TM",
"Row0_7881","2008","TM",
"Row0_7882","2007","TM",
"Row0_7883","2006","TM",
"Row0_7884","2005","TM",
"Row0_7885","2004","TM",
"Row0_7886","2003","TM",
"Row0_7887","2002","TM",
"Row0_7888","2001","TM",
"Row0_7889","2000","TM",
"Row0_7890","1999","TM",
"Row0_7891","1998","TM",
"Row0_7892","1997","TM",
"Row0_7893","1996","TM",
"Row0_7894","1995","TM",
"Row0_7895","1994","TM",
"Row0_7896","1993","TM",
"Row0_7897","1992","TM",
"Row0_7898","1991","TM",
"Row0_7899","1990","TM",
"Row0_7900","1989","TM",
"Row0_7901","1988","TM",
"Row0_7902","1987","TM",
"Row0_7903","1986","TM",
"Row0_7904","1985","TM",
"Row0_7905","2016","TC",
"Row0_7906","2015","TC",
"Row0_7907","2014","TC",
"Row0_7908","2013","TC",
"Row0_7909","2012","TC",
"Row0_7910","2011","TC",
"Row0_7911","2010","TC",
"Row0_7912","2009","TC",
"Row0_7913","2008","TC",
"Row0_7914","2007","TC",
"Row0_7915","2006","TC",
"Row0_7916","2005","TC",
"Row0_7917","2004","TC",
"Row0_7918","2003","TC",
"Row0_7919","2002","TC",
"Row0_7920","2001","TC",
"Row0_7921","2000","TC",
"Row0_7922","1999","TC",
"Row0_7923","1998","TC",
"Row0_7924","1997","TC",
"Row0_7925","1996","TC",
"Row0_7926","1995","TC",
"Row0_7927","1994","TC",
"Row0_7928","1993","TC",
"Row0_7929","1992","TC",
"Row0_7930","1991","TC",
"Row0_7931","1990","TC",
"Row0_7932","1989","TC",
"Row0_7933","1988","TC",
"Row0_7934","1987","TC",
"Row0_7935","1986","TC",
"Row0_7936","1985","TC",
"Row0_7937","2016","TV",
"Row0_7938","2015","TV",
"Row0_7939","2014","TV",
"Row0_7940","2013","TV",
"Row0_7941","2012","TV",
"Row0_7942","2011","TV",
"Row0_7943","2010","TV",
"Row0_7944","2009","TV",
"Row0_7945","2008","TV",
"Row0_7946","2007","TV",
"Row0_7947","2006","TV",
"Row0_7948","2005","TV",
"Row0_7949","2004","TV",
"Row0_7950","2003","TV",
"Row0_7951","2002","TV",
"Row0_7952","2001","TV",
"Row0_7953","2000","TV",
"Row0_7954","1999","TV",
"Row0_7955","1998","TV",
"Row0_7956","1997","TV",
"Row0_7957","1996","TV",
"Row0_7958","1995","TV",
"Row0_7959","1994","TV",
"Row0_7960","1993","TV",
"Row0_7961","1992","TV",
"Row0_7962","1991","TV",
"Row0_7963","1990","TV",
"Row0_7964","1989","TV",
"Row0_7965","1988","TV",
"Row0_7966","1987","TV",
"Row0_7967","1986","TV",
"Row0_7968","1985","TV",
"Row0_7969","2016","UG","3.4"
"Row0_7970","2015","UG","3.6"
"Row0_7971","2014","UG","3.6"
"Row0_7972","2013","UG","3.7"
"Row0_7973","2012","UG","3.8"
"Row0_7974","2011","UG","4"
"Row0_7975","2010","UG","4.1"
"Row0_7976","2009","UG",
"Row0_7977","2008","UG",
"Row0_7978","2007","UG",
"Row0_7979","2006","UG",
"Row0_7980","2005","UG","4.7"
"Row0_7981","2004","UG",
"Row0_7982","2003","UG",
"Row0_7983","2002","UG",
"Row0_7984","2001","UG",
"Row0_7985","2000","UG","5.4"
"Row0_7986","1999","UG",
"Row0_7987","1998","UG",
"Row0_7988","1997","UG",
"Row0_7989","1996","UG",
"Row0_7990","1995","UG",
"Row0_7991","1994","UG",
"Row0_7992","1993","UG",
"Row0_7993","1992","UG",
"Row0_7994","1991","UG",
"Row0_7995","1990","UG",
"Row0_7996","1989","UG",
"Row0_7997","1988","UG",
"Row0_7998","1987","UG",
"Row0_7999","1986","UG",
"Row0_8000","1985","UG",
"Row0_8001","2016","UA","13.5"
"Row0_8002","2015","UA","13.7"
"Row0_8003","2014","UA","13.8"
"Row0_8004","2013","UA","13.9"
"Row0_8005","2012","UA","14"
"Row0_8006","2011","UA","14.1"
"Row0_8007","2010","UA","14.2"
"Row0_8008","2009","UA",
"Row0_8009","2008","UA",
"Row0_8010","2007","UA",
"Row0_8011","2006","UA",
"Row0_8012","2005","UA","14.8"
"Row0_8013","2004","UA",
"Row0_8014","2003","UA",
"Row0_8015","2002","UA",
"Row0_8016","2001","UA",
"Row0_8017","2000","UA","15.4"
"Row0_8018","1999","UA",
"Row0_8019","1998","UA",
"Row0_8020","1997","UA",
"Row0_8021","1996","UA",
"Row0_8022","1995","UA",
"Row0_8023","1994","UA",
"Row0_8024","1993","UA",
"Row0_8025","1992","UA",
"Row0_8026","1991","UA",
"Row0_8027","1990","UA",
"Row0_8028","1989","UA",
"Row0_8029","1988","UA",
"Row0_8030","1987","UA",
"Row0_8031","1986","UA",
"Row0_8032","1985","UA",
"Row0_8033","2016","AE","1.2"
"Row0_8034","2015","AE","1.3"
"Row0_8035","2014","AE","1.3"
"Row0_8036","2013","AE","1.4"
"Row0_8037","2012","AE","1.4"
"Row0_8038","2011","AE","1.4"
"Row0_8039","2010","AE","1.5"
"Row0_8040","2009","AE",
"Row0_8041","2008","AE",
"Row0_8042","2007","AE",
"Row0_8043","2006","AE",
"Row0_8044","2005","AE","1.8"
"Row0_8045","2004","AE",
"Row0_8046","2003","AE",
"Row0_8047","2002","AE",
"Row0_8048","2001","AE",
"Row0_8049","2000","AE","2.1"
"Row0_8050","1999","AE",
"Row0_8051","1998","AE",
"Row0_8052","1997","AE",
"Row0_8053","1996","AE",
"Row0_8054","1995","AE",
"Row0_8055","1994","AE",
"Row0_8056","1993","AE",
"Row0_8057","1992","AE",
"Row0_8058","1991","AE",
"Row0_8059","1990","AE",
"Row0_8060","1989","AE",
"Row0_8061","1988","AE",
"Row0_8062","1987","AE",
"Row0_8063","1986","AE",
"Row0_8064","1985","AE",
"Row0_8065","2016","GB","20"
"Row0_8066","2015","GB","20.7"
"Row0_8067","2014","GB","21.5"
"Row0_8068","2013","GB","22.5"
"Row0_8069","2012","GB","23.4"
"Row0_8070","2011","GB","24.2"
"Row0_8071","2010","GB","25.3"
"Row0_8072","2009","GB",
"Row0_8073","2008","GB",
"Row0_8074","2007","GB",
"Row0_8075","2006","GB",
"Row0_8076","2005","GB","30.8"
"Row0_8077","2004","GB",
"Row0_8078","2003","GB",
"Row0_8079","2002","GB",
"Row0_8080","2001","GB",
"Row0_8081","2000","GB","37.5"
"Row0_8082","1999","GB",
"Row0_8083","1998","GB",
"Row0_8084","1997","GB",
"Row0_8085","1996","GB",
"Row0_8086","1995","GB",
"Row0_8087","1994","GB",
"Row0_8088","1993","GB",
"Row0_8089","1992","GB",
"Row0_8090","1991","GB",
"Row0_8091","1990","GB",
"Row0_8092","1989","GB",
"Row0_8093","1988","GB",
"Row0_8094","1987","GB",
"Row0_8095","1986","GB",
"Row0_8096","1985","GB",
"Row0_8097","2016","US","19.1"
"Row0_8098","2015","US","19.6"
"Row0_8099","2014","US","20"
"Row0_8100","2013","US","20.5"
"Row0_8101","2012","US","21.1"
"Row0_8102","2011","US","21.5"
"Row0_8103","2010","US","22"
"Row0_8104","2009","US",
"Row0_8105","2008","US",
"Row0_8106","2007","US",
"Row0_8107","2006","US",
"Row0_8108","2005","US","25"
"Row0_8109","2004","US",
"Row0_8110","2003","US",
"Row0_8111","2002","US",
"Row0_8112","2001","US",
"Row0_8113","2000","US","28.4"
"Row0_8114","1999","US",
"Row0_8115","1998","US",
"Row0_8116","1997","US",
"Row0_8117","1996","US",
"Row0_8118","1995","US",
"Row0_8119","1994","US",
"Row0_8120","1993","US",
"Row0_8121","1992","US",
"Row0_8122","1991","US",
"Row0_8123","1990","US",
"Row0_8124","1989","US",
"Row0_8125","1988","US",
"Row0_8126","1987","US",
"Row0_8127","1986","US",
"Row0_8128","1985","US",
"Row0_8129","2016","UY","14"
"Row0_8130","2015","UY","15.1"
"Row0_8131","2014","UY","16.2"
"Row0_8132","2013","UY","17.5"
"Row0_8133","2012","UY","18.9"
"Row0_8134","2011","UY","20.2"
"Row0_8135","2010","UY","21.9"
"Row0_8136","2009","UY",
"Row0_8137","2008","UY",
"Row0_8138","2007","UY",
"Row0_8139","2006","UY",
"Row0_8140","2005","UY","31.7"
"Row0_8141","2004","UY",
"Row0_8142","2003","UY",
"Row0_8143","2002","UY",
"Row0_8144","2001","UY",
"Row0_8145","2000","UY","46.2"
"Row0_8146","1999","UY",
"Row0_8147","1998","UY",
"Row0_8148","1997","UY",
"Row0_8149","1996","UY",
"Row0_8150","1995","UY",
"Row0_8151","1994","UY",
"Row0_8152","1993","UY",
"Row0_8153","1992","UY",
"Row0_8154","1991","UY",
"Row0_8155","1990","UY",
"Row0_8156","1989","UY",
"Row0_8157","1988","UY",
"Row0_8158","1987","UY",
"Row0_8159","1986","UY",
"Row0_8160","1985","UY",
"Row0_8161","2016","UZ","1.3"
"Row0_8162","2015","UZ","1.3"
"Row0_8163","2014","UZ","1.4"
"Row0_8164","2013","UZ","1.4"
"Row0_8165","2012","UZ","1.4"
"Row0_8166","2011","UZ","1.4"
"Row0_8167","2010","UZ","1.4"
"Row0_8168","2009","UZ",
"Row0_8169","2008","UZ",
"Row0_8170","2007","UZ",
"Row0_8171","2006","UZ",
"Row0_8172","2005","UZ","1.5"
"Row0_8173","2004","UZ",
"Row0_8174","2003","UZ",
"Row0_8175","2002","UZ",
"Row0_8176","2001","UZ",
"Row0_8177","2000","UZ","1.5"
"Row0_8178","1999","UZ",
"Row0_8179","1998","UZ",
"Row0_8180","1997","UZ",
"Row0_8181","1996","UZ",
"Row0_8182","1995","UZ",
"Row0_8183","1994","UZ",
"Row0_8184","1993","UZ",
"Row0_8185","1992","UZ",
"Row0_8186","1991","UZ",
"Row0_8187","1990","UZ",
"Row0_8188","1989","UZ",
"Row0_8189","1988","UZ",
"Row0_8190","1987","UZ",
"Row0_8191","1986","UZ",
"Row0_8192","1985","UZ",
"Row0_8193","2016","VU","2.8"
"Row0_8194","2015","VU","2.9"
"Row0_8195","2014","VU","3"
"Row0_8196","2013","VU","3.1"
"Row0_8197","2012","VU","3.2"
"Row0_8198","2011","VU","3.3"
"Row0_8199","2010","VU","3.4"
"Row0_8200","2009","VU",
"Row0_8201","2008","VU",
"Row0_8202","2007","VU",
"Row0_8203","2006","VU",
"Row0_8204","2005","VU","4.1"
"Row0_8205","2004","VU",
"Row0_8206","2003","VU",
"Row0_8207","2002","VU",
"Row0_8208","2001","VU",
"Row0_8209","2000","VU","5"
"Row0_8210","1999","VU",
"Row0_8211","1998","VU",
"Row0_8212","1997","VU",
"Row0_8213","1996","VU",
"Row0_8214","1995","VU",
"Row0_8215","1994","VU",
"Row0_8216","1993","VU",
"Row0_8217","1992","VU",
"Row0_8218","1991","VU",
"Row0_8219","1990","VU",
"Row0_8220","1989","VU",
"Row0_8221","1988","VU",
"Row0_8222","1987","VU",
"Row0_8223","1986","VU",
"Row0_8224","1985","VU",
"Row0_8225","2016","VE",
"Row0_8226","2015","VE",
"Row0_8227","2014","VE",
"Row0_8228","2013","VE",
"Row0_8229","2012","VE",
"Row0_8230","2011","VE",
"Row0_8231","2010","VE",
"Row0_8232","2009","VE",
"Row0_8233","2008","VE",
"Row0_8234","2007","VE",
"Row0_8235","2006","VE",
"Row0_8236","2005","VE",
"Row0_8237","2004","VE",
"Row0_8238","2003","VE",
"Row0_8239","2002","VE",
"Row0_8240","2001","VE",
"Row0_8241","2000","VE",
"Row0_8242","1999","VE",
"Row0_8243","1998","VE",
"Row0_8244","1997","VE",
"Row0_8245","1996","VE",
"Row0_8246","1995","VE",
"Row0_8247","1994","VE",
"Row0_8248","1993","VE",
"Row0_8249","1992","VE",
"Row0_8250","1991","VE",
"Row0_8251","1990","VE",
"Row0_8252","1989","VE",
"Row0_8253","1988","VE",
"Row0_8254","1987","VE",
"Row0_8255","1986","VE",
"Row0_8256","1985","VE",
"Row0_8257","2016","VN","1"
"Row0_8258","2015","VN","1"
"Row0_8259","2014","VN","1.1"
"Row0_8260","2013","VN","1.1"
"Row0_8261","2012","VN","1.2"
"Row0_8262","2011","VN","1.2"
"Row0_8263","2010","VN","1.3"
"Row0_8264","2009","VN",
"Row0_8265","2008","VN",
"Row0_8266","2007","VN",
"Row0_8267","2006","VN",
"Row0_8268","2005","VN","1.5"
"Row0_8269","2004","VN",
"Row0_8270","2003","VN",
"Row0_8271","2002","VN",
"Row0_8272","2001","VN",
"Row0_8273","2000","VN","1.8"
"Row0_8274","1999","VN",
"Row0_8275","1998","VN",
"Row0_8276","1997","VN",
"Row0_8277","1996","VN",
"Row0_8278","1995","VN",
"Row0_8279","1994","VN",
"Row0_8280","1993","VN",
"Row0_8281","1992","VN",
"Row0_8282","1991","VN",
"Row0_8283","1990","VN",
"Row0_8284","1989","VN",
"Row0_8285","1988","VN",
"Row0_8286","1987","VN",
"Row0_8287","1986","VN",
"Row0_8288","1985","VN",
"Row0_8289","2016","VI",
"Row0_8290","2015","VI",
"Row0_8291","2014","VI",
"Row0_8292","2013","VI",
"Row0_8293","2012","VI",
"Row0_8294","2011","VI",
"Row0_8295","2010","VI",
"Row0_8296","2009","VI",
"Row0_8297","2008","VI",
"Row0_8298","2007","VI",
"Row0_8299","2006","VI",
"Row0_8300","2005","VI",
"Row0_8301","2004","VI",
"Row0_8302","2003","VI",
"Row0_8303","2002","VI",
"Row0_8304","2001","VI",
"Row0_8305","2000","VI",
"Row0_8306","1999","VI",
"Row0_8307","1998","VI",
"Row0_8308","1997","VI",
"Row0_8309","1996","VI",
"Row0_8310","1995","VI",
"Row0_8311","1994","VI",
"Row0_8312","1993","VI",
"Row0_8313","1992","VI",
"Row0_8314","1991","VI",
"Row0_8315","1990","VI",
"Row0_8316","1989","VI",
"Row0_8317","1988","VI",
"Row0_8318","1987","VI",
"Row0_8319","1986","VI",
"Row0_8320","1985","VI",
"Row0_8321","2016","PS",
"Row0_8322","2015","PS",
"Row0_8323","2014","PS",
"Row0_8324","2013","PS",
"Row0_8325","2012","PS",
"Row0_8326","2011","PS",
"Row0_8327","2010","PS",
"Row0_8328","2009","PS",
"Row0_8329","2008","PS",
"Row0_8330","2007","PS",
"Row0_8331","2006","PS",
"Row0_8332","2005","PS",
"Row0_8333","2004","PS",
"Row0_8334","2003","PS",
"Row0_8335","2002","PS",
"Row0_8336","2001","PS",
"Row0_8337","2000","PS",
"Row0_8338","1999","PS",
"Row0_8339","1998","PS",
"Row0_8340","1997","PS",
"Row0_8341","1996","PS",
"Row0_8342","1995","PS",
"Row0_8343","1994","PS",
"Row0_8344","1993","PS",
"Row0_8345","1992","PS",
"Row0_8346","1991","PS",
"Row0_8347","1990","PS",
"Row0_8348","1989","PS",
"Row0_8349","1988","PS",
"Row0_8350","1987","PS",
"Row0_8351","1986","PS",
"Row0_8352","1985","PS",
"Row0_8353","2016","YE","7.6"
"Row0_8354","2015","YE","7.9"
"Row0_8355","2014","YE","8.2"
"Row0_8356","2013","YE","8.6"
"Row0_8357","2012","YE","9"
"Row0_8358","2011","YE","9.3"
"Row0_8359","2010","YE","9.7"
"Row0_8360","2009","YE",
"Row0_8361","2008","YE",
"Row0_8362","2007","YE",
"Row0_8363","2006","YE",
"Row0_8364","2005","YE","11.9"
"Row0_8365","2004","YE",
"Row0_8366","2003","YE",
"Row0_8367","2002","YE",
"Row0_8368","2001","YE",
"Row0_8369","2000","YE","14.8"
"Row0_8370","1999","YE",
"Row0_8371","1998","YE",
"Row0_8372","1997","YE",
"Row0_8373","1996","YE",
"Row0_8374","1995","YE",
"Row0_8375","1994","YE",
"Row0_8376","1993","YE",
"Row0_8377","1992","YE",
"Row0_8378","1991","YE",
"Row0_8379","1990","YE",
"Row0_8380","1989","YE",
"Row0_8381","1988","YE",
"Row0_8382","1987","YE",
"Row0_8383","1986","YE",
"Row0_8384","1985","YE",
"Row0_8385","2016","ZM","3.1"
"Row0_8386","2015","ZM","3.2"
"Row0_8387","2014","ZM","3.4"
